   TS TIME STEP (hrs)    STORAGE          RATE         CONST HD         RATE          WELL            RATE         DRAIN            RATE        RECHARGE          RATE           ET             RATE          RIVER           RATE        HD DEP BND        RATE         STREAM           RATE          TOTAL           RATE     
    1   3.000000E+01   1.314742E+07   4.382473E+05   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   8.313000E+06   2.771000E+05   0.000000E+00   0.000000E+00   1.340920E+07   4.469733E+05   1.508729E+06   5.029096E+04   2.962413E+07   9.874709E+05   6.600248E+07   2.200083E+06
    2   3.000000E+01   2.038909E+07   2.413891E+05   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.662600E+07   2.771000E+05   0.000000E+00   0.000000E+00   2.749163E+07   4.694144E+05   3.016127E+06   5.024661E+04   5.927945E+07   9.885106E+05   1.268023E+08   2.026661E+06
    3   3.000000E+01   2.522437E+07   1.611759E+05   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   2.493900E+07   2.771000E+05   0.000000E+00   0.000000E+00   4.177659E+07   4.761654E+05   4.522381E+06   5.020844E+04   8.881296E+07   9.844504E+05   1.852753E+08   1.949100E+06
    4   3.000000E+01   2.868082E+07   1.152152E+05   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   3.325200E+07   2.771000E+05   0.000000E+00   0.000000E+00   5.612491E+07   4.782773E+05   6.027587E+06   5.017355E+04   1.182522E+08   9.813086E+05   2.423375E+08   1.902075E+06
    5   3.000000E+01   3.128346E+07   8.675455E+04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   4.156500E+07   2.771000E+05   0.000000E+00   0.000000E+00   7.049879E+07   4.791292E+05   7.531814E+06   5.014090E+04   1.475915E+08   9.779766E+05   2.984706E+08   1.871101E+06
    6   3.000000E+01   3.332753E+07   6.813573E+04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   4.987800E+07   2.771000E+05   0.000000E+00   0.000000E+00   8.487992E+07   4.793709E+05   9.035086E+06   5.010905E+04   1.768506E+08   9.753036E+05   3.539712E+08   1.850019E+06
    7   3.000000E+01   3.499779E+07   5.567533E+04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   5.819100E+07   2.771000E+05   0.000000E+00   0.000000E+00   9.925666E+07   4.792245E+05   1.053745E+07   5.007875E+04   2.060265E+08   9.725281E+05   4.090093E+08   1.834607E+06
    8   3.000000E+01   6.456703E+07   9.856413E+05   0.000000E+00   0.000000E+00   6.190050E+07   2.063350E+06   0.000000E+00   0.000000E+00   6.650400E+07   2.771000E+05   7.493909E+06   2.497970E+05   1.152445E+08   5.329297E+05   1.204170E+07   5.014170E+04   2.363439E+08   1.010581E+06   5.640956E+08   5.169540E+06
    9   3.000000E+01   8.423917E+07   6.557378E+05   0.000000E+00   0.000000E+00   1.238010E+08   2.063350E+06   0.000000E+00   0.000000E+00   7.481700E+07   2.771000E+05   1.421860E+07   2.241564E+05   1.320804E+08   5.611966E+05   1.354533E+07   5.012115E+04   2.667155E+08   1.012387E+06   7.094170E+08   4.844049E+06
   10   3.000000E+01   9.862910E+07   4.796642E+05   0.000000E+00   0.000000E+00   1.857015E+08   2.063350E+06   0.000000E+00   0.000000E+00   8.313000E+07   2.771000E+05   2.069521E+07   2.158869E+05   1.493431E+08   5.754234E+05   1.504712E+07   5.005956E+04   2.973063E+08   1.019694E+06   8.498524E+08   4.681178E+06
   11   3.000000E+01   1.097666E+08   3.712500E+05   0.000000E+00   0.000000E+00   2.476020E+08   2.063350E+06   0.000000E+00   0.000000E+00   9.144300E+07   2.771000E+05   2.709572E+07   2.133505E+05   1.667641E+08   5.806982E+05   1.654645E+07   4.997753E+04   3.281512E+08   1.028163E+06   9.873690E+08   4.583890E+06
   12   3.000000E+01   1.188129E+08   3.015441E+05   0.000000E+00   0.000000E+00   3.095025E+08   2.063350E+06   0.000000E+00   0.000000E+00   9.975600E+07   2.771000E+05   3.347941E+07   2.127896E+05   1.842035E+08   5.813136E+05   1.804301E+07   4.988552E+04   3.591532E+08   1.033401E+06   1.122951E+09   4.519384E+06
   13   3.000000E+01   1.416587E+08   7.615264E+05   0.000000E+00   0.000000E+00   3.095025E+08   0.000000E+00   0.000000E+00   0.000000E+00   1.080690E+08   2.771000E+05   3.347941E+07   0.000000E+00   1.996898E+08   5.162101E+05   1.953281E+07   4.965995E+04   3.883815E+08   9.742738E+05   1.200314E+09   2.578770E+06
   14   3.000000E+01   1.553440E+08   4.561752E+05   0.000000E+00   0.000000E+00   3.095025E+08   0.000000E+00   0.000000E+00   0.000000E+00   1.163820E+08   2.771000E+05   3.347941E+07   0.000000E+00   2.142783E+08   4.862846E+05   2.101814E+07   4.951085E+04   4.176074E+08   9.741978E+05   1.267612E+09   2.243269E+06
   15   3.000000E+01   1.646333E+08   3.096458E+05   0.000000E+00   0.000000E+00   3.095025E+08   0.000000E+00   0.000000E+00   0.000000E+00   1.246950E+08   2.771000E+05   3.347941E+07   0.000000E+00   2.284203E+08   4.713984E+05   2.250050E+07   4.941211E+04   4.466555E+08   9.682705E+05   1.329887E+09   2.075827E+06
   16   3.000000E+01   1.712581E+08   2.208266E+05   0.000000E+00   0.000000E+00   3.095025E+08   0.000000E+00   0.000000E+00   0.000000E+00   1.330080E+08   2.771000E+05   3.347941E+07   0.000000E+00   2.423203E+08   4.633324E+05   2.398092E+07   4.934748E+04   4.755636E+08   9.636025E+05   1.389113E+09   1.974209E+06
   17   3.000000E+01   1.761380E+08   1.626602E+05   0.000000E+00   0.000000E+00   3.095025E+08   0.000000E+00   0.000000E+00   0.000000E+00   1.413210E+08   2.771000E+05   3.347941E+07   0.000000E+00   2.560831E+08   4.587609E+05   2.546010E+07   4.930602E+04   5.043649E+08   9.600424E+05   1.446349E+09   1.907870E+06
   18   3.000000E+01   1.798443E+08   1.235462E+05   0.000000E+00   0.000000E+00   3.095025E+08   0.000000E+00   0.000000E+00   0.000000E+00   1.496340E+08   2.771000E+05   3.347941E+07   0.000000E+00   2.697666E+08   4.561169E+05   2.693851E+07   4.928028E+04   5.331033E+08   9.579464E+05   1.502269E+09   1.863990E+06
   19   3.000000E+01   1.827415E+08   9.657113E+04   0.000000E+00   0.000000E+00   3.095025E+08   0.000000E+00   0.000000E+00   0.000000E+00   1.579470E+08   2.771000E+05   3.347941E+07   0.000000E+00   2.834040E+08   4.545798E+05   2.841656E+07   4.926823E+04   5.617896E+08   9.562102E+05   1.557281E+09   1.833729E+06
   20   3.000000E+01   2.115444E+08   9.600963E+05   0.000000E+00   0.000000E+00   3.714030E+08   2.063350E+06   0.000000E+00   0.000000E+00   1.662600E+08   2.771000E+05   4.070204E+07   2.407544E+05   2.986270E+08   5.074345E+05   2.989771E+07   4.937174E+04   5.916502E+08   9.953531E+05   1.710084E+09   5.093460E+06
   21   3.000000E+01   2.307109E+08   6.388838E+05   0.000000E+00   0.000000E+00   4.333035E+08   2.063350E+06   0.000000E+00   0.000000E+00   1.745730E+08   2.771000E+05   4.724432E+07   2.180761E+05   3.146720E+08   5.348312E+05   3.137967E+07   4.939879E+04   6.215958E+08   9.981867E+05   1.853479E+09   4.779827E+06
   22   3.000000E+01   2.447614E+08   4.683504E+05   0.000000E+00   0.000000E+00   4.952040E+08   2.063350E+06   0.000000E+00   0.000000E+00   1.828860E+08   2.771000E+05   5.358134E+07   2.112339E+05   3.311426E+08   5.490208E+05   3.286128E+07   4.938694E+04   6.518036E+08   1.006930E+06   1.992240E+09   4.625372E+06
   23   3.000000E+01   2.556571E+08   3.631922E+05   0.000000E+00   0.000000E+00   5.571045E+08   2.063350E+06   0.000000E+00   0.000000E+00   1.911989E+08   2.771000E+05   5.986580E+07   2.094819E+05   3.477984E+08   5.551928E+05   3.434193E+07   4.935499E+04   6.822831E+08   1.015980E+06   2.128250E+09   4.533652E+06
   24   3.000000E+01   2.645199E+08   2.954269E+05   0.000000E+00   0.000000E+00   6.190050E+08   2.063350E+06   0.000000E+00   0.000000E+00   1.995119E+08   2.771000E+05   6.614900E+07   2.094401E+05   3.644973E+08   5.566326E+05   3.582133E+07   4.931331E+04   7.129362E+08   1.021771E+06   2.262441E+09   4.473034E+06
   25   3.000000E+01   2.881419E+08   7.873988E+05   0.000000E+00   0.000000E+00   6.190050E+08   0.000000E+00   0.000000E+00   0.000000E+00   2.078249E+08   2.771000E+05   6.614900E+07   0.000000E+00   3.792846E+08   4.929100E+05   3.729533E+07   4.913339E+04   7.418294E+08   9.631071E+05   2.339530E+09   2.569649E+06
   26   3.000000E+01   3.026501E+08   4.836061E+05   0.000000E+00   0.000000E+00   6.190050E+08   0.000000E+00   0.000000E+00   0.000000E+00   2.161379E+08   2.771000E+05   6.614900E+07   0.000000E+00   3.932265E+08   4.647289E+05   3.876615E+07   4.902737E+04   7.707402E+08   9.636928E+05   2.406675E+09   2.238155E+06
   27   3.000000E+01   3.127601E+08   3.370021E+05   0.000000E+00   0.000000E+00   6.190050E+08   0.000000E+00   0.000000E+00   0.000000E+00   2.244509E+08   2.771000E+05   6.614900E+07   0.000000E+00   4.067473E+08   4.506918E+05   4.023518E+07   4.896770E+04   7.994824E+08   9.580736E+05   2.468830E+09   2.071835E+06
   28   3.000000E+01   3.201687E+08   2.469522E+05   0.000000E+00   0.000000E+00   6.190050E+08   0.000000E+00   0.000000E+00   0.000000E+00   2.327639E+08   2.771000E+05   6.614900E+07   0.000000E+00   4.200514E+08   4.434706E+05   4.170334E+07   4.893846E+04   8.280964E+08   9.538028E+05   2.527938E+09   1.970264E+06
   29   3.000000E+01   3.257955E+08   1.875602E+05   0.000000E+00   0.000000E+00   6.190050E+08   0.000000E+00   0.000000E+00   0.000000E+00   2.410769E+08   2.771000E+05   6.614900E+07   0.000000E+00   4.332430E+08   4.397205E+05   4.317123E+07   4.892982E+04   8.566145E+08   9.505999E+05   2.585055E+09   1.903911E+06
   30   3.000000E+01   3.302100E+08   1.471504E+05   0.000000E+00   0.000000E+00   6.190050E+08   0.000000E+00   0.000000E+00   0.000000E+00   2.493899E+08   2.771000E+05   6.614900E+07   0.000000E+00   4.463796E+08   4.378850E+05   4.463929E+07   4.893527E+04   8.850750E+08   9.486839E+05   2.640848E+09   1.859755E+06
   31   3.000000E+01   3.337808E+08   1.190271E+05   0.000000E+00   0.000000E+00   6.190050E+08   0.000000E+00   0.000000E+00   0.000000E+00   2.577029E+08   2.771000E+05   6.614900E+07   0.000000E+00   4.594931E+08   4.371189E+05   4.610777E+07   4.894943E+04   9.134906E+08   9.471848E+05   2.695729E+09   1.829380E+06
   32   3.000000E+01   3.625725E+08   9.597217E+05   0.000000E+00   0.000000E+00   6.809055E+08   2.063350E+06   0.000000E+00   0.000000E+00   2.660159E+08   2.771000E+05   7.329094E+07   2.380648E+05   4.742051E+08   4.903988E+05   4.758018E+07   4.908032E+04   9.430878E+08   9.865755E+05   2.847658E+09   5.064291E+06
   33   3.000000E+01   3.817317E+08   6.386414E+05   0.000000E+00   0.000000E+00   7.428060E+08   2.063350E+06   0.000000E+00   0.000000E+00   2.743289E+08   2.771000E+05   7.977186E+07   2.160304E+05   4.897369E+08   5.177283E+05   4.905422E+07   4.913459E+04   9.727695E+08   9.893903E+05   2.990199E+09   4.751375E+06
   34   3.000000E+01   3.958225E+08   4.696928E+05   0.000000E+00   0.000000E+00   8.047064E+08   2.063350E+06   0.000000E+00   0.000000E+00   2.826419E+08   2.771000E+05   8.605300E+07   2.093715E+05   5.057225E+08   5.328526E+05   5.052864E+07   4.914729E+04   1.002729E+09   9.986591E+05   3.128204E+09   4.600174E+06
