  0
  internal       1.0  (free)               
 4395.400000 4385.400000 4371.300000 4369.300000 4374.800000 4374.700000 4394.500000 4407.300000 4405.800000 4384.800000 4378.100000 4386.200000 4393.100000 4401.200000 4418.900000 4440.100000 4457.700000 4472.000000 4467.100000 4474.600000 4484.300000 4500.200000 4525.600000 4540.800000 4546.300000 4545.500000 4538.400000 4536.100000 4528.200000 4561.000000 4573.100000 4601.900000 4673.000000 4822.200000 4846.600000 4819.300000 4875.500000 4900.700000 4857.700000 4802.800000 4845.100000 4810.700000 4765.400000 4758.300000 4719.000000 4666.100000 4650.300000 4628.700000 4598.800000 4596.400000 4572.900000 4558.400000 4541.700000 4526.200000 4516.700000 4509.200000 4506.500000 4502.100000 4502.600000 4506.200000 4512.400000 4519.300000 4526.300000
 4417.500000 4418.600000 4411.000000 4391.300000 4375.200000 4377.200000 4384.600000 4394.700000 4415.500000 4402.900000 4389.200000 4393.800000 4401.800000 4422.600000 4433.800000 4443.200000 4469.700000 4481.300000 4483.800000 4490.500000 4508.300000 4536.600000 4578.100000 4679.300000 4623.000000 4580.300000 4567.700000 4565.400000 4543.600000 4567.900000 4595.700000 4615.300000 4651.700000 4757.000000 4850.500000 4871.400000 4882.500000 4880.100000 4849.400000 4835.300000 4845.700000 4796.100000 4750.900000 4725.500000 4708.100000 4680.000000 4681.700000 4673.700000 4624.600000 4590.400000 4580.000000 4557.700000 4540.800000 4526.500000 4520.700000 4518.400000 4511.400000 4506.100000 4505.000000 4508.500000 4514.200000 4521.100000 4530.200000
 4403.900000 4417.600000 4424.500000 4413.000000 4403.100000 4389.000000 4387.200000 4394.800000 4413.000000 4422.300000 4419.600000 4420.300000 4418.000000 4430.200000 4443.800000 4454.100000 4462.100000 4480.200000 4495.100000 4510.000000 4535.200000 4564.600000 4629.300000 4721.300000 4644.400000 4614.100000 4587.800000 4575.400000 4573.900000 4582.100000 4617.600000 4646.100000 4697.300000 4806.100000 4841.300000 4898.700000 4895.700000 4874.200000 4864.300000 4852.700000 4820.800000 4785.700000 4767.000000 4743.100000 4736.000000 4721.100000 4701.700000 4668.900000 4643.300000 4628.700000 4608.700000 4567.900000 4546.900000 4533.300000 4524.900000 4521.900000 4519.400000 4510.200000 4506.900000 4508.900000 4515.000000 4522.100000 4535.000000
 4381.800000 4398.700000 4404.300000 4407.900000 4404.900000 4405.400000 4396.800000 4401.700000 4420.000000 4443.700000 4462.400000 4461.200000 4446.000000 4438.400000 4451.700000 4464.900000 4478.000000 4478.400000 4502.200000 4523.500000 4548.100000 4583.700000 4642.300000 4749.100000 4713.100000 4647.700000 4612.000000 4596.600000 4605.200000 4625.300000 4635.200000 4736.500000 4801.500000 4895.500000 4947.200000 4936.500000 4905.300000 4888.500000 4877.800000 4837.600000 4839.400000 4842.600000 4807.200000 4769.500000 4735.800000 4716.700000 4694.500000 4675.300000 4663.100000 4641.200000 4599.300000 4562.000000 4547.500000 4539.700000 4532.100000 4525.400000 4524.500000 4519.800000 4512.000000 4510.200000 4516.200000 4521.900000 4527.700000
 4399.400000 4407.000000 4414.500000 4413.200000 4419.800000 4412.600000 4401.700000 4406.000000 4423.200000 4443.200000 4457.900000 4467.600000 4465.500000 4457.300000 4469.700000 4482.400000 4499.200000 4505.500000 4518.400000 4522.800000 4536.000000 4580.700000 4633.700000 4723.000000 4711.700000 4662.300000 4628.000000 4634.500000 4658.900000 4711.500000 4656.000000 4706.800000 4833.900000 4968.900000 4983.900000 4952.700000 4945.300000 4929.700000 4881.700000 4892.200000 4904.800000 4896.900000 4855.600000 4806.100000 4776.300000 4754.600000 4730.100000 4688.500000 4653.600000 4618.100000 4586.900000 4566.900000 4557.200000 4549.200000 4540.000000 4534.400000 4531.000000 4526.900000 4520.200000 4519.400000 4522.200000 4523.900000 4527.900000
 4400.700000 4414.500000 4425.100000 4428.400000 4446.200000 4429.900000 4412.400000 4417.600000 4425.400000 4434.800000 4446.000000 4460.600000 4473.800000 4477.500000 4492.500000 4506.100000 4525.800000 4544.500000 4581.200000 4568.400000 4541.900000 4583.700000 4639.800000 4686.800000 4744.000000 4706.700000 4666.500000 4686.800000 4723.500000 4860.800000 4723.300000 4740.900000 4930.300000 5034.900000 5023.000000 4984.500000 4951.400000 4929.100000 4900.700000 4902.300000 4894.400000 4859.500000 4811.900000 4783.800000 4751.500000 4726.900000 4703.900000 4700.900000 4680.200000 4653.300000 4606.700000 4579.800000 4570.900000 4564.500000 4548.000000 4542.100000 4535.500000 4529.400000 4526.200000 4524.800000 4527.900000 4527.000000 4534.400000
 4401.500000 4416.400000 4424.400000 4442.600000 4471.200000 4462.800000 4438.600000 4444.400000 4442.000000 4448.300000 4457.600000 4471.000000 4488.000000 4497.700000 4513.600000 4536.200000 4564.500000 4587.100000 4620.400000 4623.800000 4568.100000 4569.200000 4610.000000 4651.500000 4724.500000 4736.100000 4718.900000 4733.100000 4819.300000 4948.500000 4790.800000 4880.200000 4854.300000 5015.600000 5024.200000 4976.800000 4965.400000 4946.900000 4908.800000 4877.600000 4830.400000 4804.900000 4782.500000 4756.000000 4738.300000 4709.500000 4690.300000 4670.400000 4653.600000 4637.900000 4619.100000 4609.800000 4594.000000 4582.000000 4560.600000 4547.000000 4536.200000 4528.100000 4526.900000 4527.500000 4533.900000 4534.800000 4541.700000
 4414.500000 4435.400000 4444.500000 4454.600000 4467.300000 4469.700000 4464.300000 4467.500000 4456.500000 4463.800000 4475.800000 4490.600000 4505.300000 4525.700000 4540.600000 4572.200000 4613.400000 4712.800000 4727.700000 4638.100000 4600.700000 4605.500000 4619.700000 4649.700000 4725.000000 4790.300000 4848.500000 4805.200000 4866.600000 5022.800000 4967.100000 5032.000000 5028.900000 5086.200000 5051.000000 4992.800000 4986.100000 4973.600000 4951.700000 4924.700000 4874.300000 4827.700000 4806.000000 4811.600000 4770.800000 4736.900000 4716.700000 4699.700000 4685.300000 4661.000000 4697.900000 4666.900000 4635.400000 4599.700000 4569.000000 4551.600000 4537.700000 4524.600000 4522.900000 4534.100000 4547.000000 4544.200000 4545.900000
 4430.500000 4442.400000 4449.200000 4451.700000 4463.900000 4478.200000 4487.500000 4478.600000 4467.500000 4473.500000 4487.400000 4503.000000 4525.400000 4550.000000 4570.300000 4604.300000 4676.100000 4733.600000 4684.100000 4690.100000 4673.700000 4694.000000 4689.200000 4744.900000 4743.500000 4865.500000 4892.500000 4980.400000 5003.000000 5054.700000 5150.400000 5126.300000 5136.100000 5117.600000 5057.100000 5031.200000 5041.600000 5010.900000 4948.200000 4904.000000 4899.600000 4866.200000 4835.300000 4835.100000 4831.000000 4799.900000 4772.400000 4755.000000 4730.200000 4727.100000 4707.800000 4678.500000 4636.800000 4600.800000 4596.600000 4569.800000 4543.200000 4538.300000 4536.300000 4551.500000 4574.200000 4552.600000 4547.100000
 4431.100000 4432.900000 4440.700000 4447.200000 4466.100000 4480.900000 4482.300000 4473.600000 4471.600000 4482.600000 4498.100000 4515.200000 4539.000000 4566.000000 4609.600000 4631.400000 4664.200000 4760.200000 4850.500000 4925.900000 4895.700000 4926.200000 4790.200000 4961.700000 4974.000000 5007.600000 5049.000000 5082.000000 5101.900000 5149.300000 5152.300000 5159.000000 5146.700000 5100.400000 5037.200000 5066.300000 5046.700000 4993.800000 4927.500000 4847.900000 4813.700000 4786.300000 4764.600000 4748.100000 4819.800000 4877.300000 4880.500000 4844.800000 4791.500000 4778.900000 4762.300000 4704.500000 4632.300000 4589.100000 4577.400000 4556.500000 4553.600000 4551.600000 4552.200000 4552.400000 4551.500000 4551.900000 4548.300000
